episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
146,3.174783,0.999737,0.004227,0.938477,109,0.001335,10,1.000000,340,2220,-0.042349,1.435361,1.536658,0.085938,230.526398,41.836769,0.000300
147,2.857953,0.999873,0.004255,0.971057,111,0.001562,10,1.000000,382,2178,-0.042973,1.419822,1.507548,0.085938,230.753326,41.864510,0.000300
148,2.909772,0.999758,0.004406,0.953932,111,0.001266,10,1.000000,322,2238,-0.043981,1.307008,1.440405,0.078125,227.769379,41.297592,0.000300
149,3.362672,0.999763,0.004184,0.920279,107,0.001816,10,1.000000,368,2192,-0.039765,1.503872,1.419747,0.070312,222.210159,42.200821,0.000300
150,2.786581,0.999832,0.004336,0.966027,108,0.002326,10,1.000000,363,2197,-0.044756,1.458774,1.475689,0.082031,215.881622,40.462788,0.000300
151,2.794028,0.999846,0.004315,0.979889,109,0.002525,10,1.000000,366,2194,-0.042812,1.401708,1.365692,0.058594,218.013397,40.119572,0.000300
152,2.782832,0.999822,0.004337,0.970248,111,0.002073,10,1.000000,354,2206,-0.042836,1.412182,1.473367,0.082031,234.468826,43.589737,0.000300
153,2.815349,0.999865,0.004354,0.967255,106,0.000167,10,1.000000,341,2219,-0.046969,1.318589,1.334099,0.058594,230.763153,41.616821,0.000300
154,3.041961,0.999887,0.004208,0.949677,112,0.000509,10,1.000000,341,2219,-0.041913,1.616046,1.621288,0.097656,220.621582,41.608459,0.000300
155,2.978360,0.999700,0.004229,0.958022,110,0.001375,10,1.000000,329,2231,-0.043968,1.201102,1.371835,0.074219,223.992477,41.519535,0.000300
156,2.807620,0.999564,0.004431,0.969508,112,0.000580,10,1.000000,378,2182,-0.047160,1.216823,1.413748,0.078125,227.523651,41.678246,0.000300
157,3.153665,0.999804,0.004218,0.948607,106,0.001529,10,1.000000,341,2219,-0.043874,2.037306,1.482184,0.167969,228.503006,44.712742,0.000300
158,2.676083,0.999868,0.004423,0.976841,120,0.001327,10,1.000000,361,2199,-0.024171,1.684955,1.462449,0.117188,219.045319,47.052193,0.000300
159,2.705133,0.999927,0.004335,0.971560,111,0.002448,10,1.000000,374,2186,-0.044030,1.549542,1.386142,0.054688,230.325287,46.910149,0.000300
